Id,SalePrice
1721,169215.40472463897
1722,134207.84821818623
1723,159654.34056630073
1724,224463.7299695596
1725,242454.1513867846
1726,189086.04160051286
1727,155667.9115927396
1728,185025.29729610612
1729,161442.79805261068
1730,164095.26341530794
1731,121560.27697219627
1732,133720.45472614048
1733,115398.74272847947
1734,126671.00992556268
1735,133201.6105417856
1736,113307.98398389378
1737,367591.4460441647
1738,201781.7441361726
1739,300765.8431148514
1740,231173.73565532343
1741,201072.62803241637
1742,169859.5238843715
1743,169497.00729570456
1744,316251.6346282529
1745,217291.59818020323
1746,231337.13580417234
1747,219720.9462400737
1748,242274.1441500566
1749,154180.70076021977
1750,124957.15860234525
1751,246309.29977770094
1752,122819.43584269058
1753,141639.50521448662
1754,207411.84064146687
1755,169055.59317227532
1756,131598.47561038943
1757,119044.91265333258
1758,146544.45878996278
1759,158951.49992266292
1760,171398.62875056564
1761,139012.1840404505
1762,180294.43364823557
1763,183495.99623999847
1764,118475.42546960391
1765,153834.78867122403
1766,182425.42403487465
1767,206665.87114712707
1768,145430.8604692412
1769,173089.4642645255
1770,144038.22746087075
1771,134414.56303188336
1772,140626.19136405727
1773,130302.16326587756
1774,137411.935150795
1775,135475.10734677792
1776,128686.16181368707
1777,118365.66088880473
1778,145062.10361121353
1779,116577.85498863374
1780,168192.54569315587
1781,139686.48968407838
1782,90714.88099352358
1783,134094.7487809221
1784,102722.64638384411
1785,132323.35601694326
1786,170094.63373277913
1787,164460.83882763557
1788,61308.12039951914
1789,113568.4791936367
1790,89531.19672321985
1791,198921.97297338108
1792,156841.32013454812
1793,133947.703853751
1794,148648.69185229528
1795,132102.2634538993
1796,124995.10071690641
1797,81840.1341695083
1798,131027.90760708561
1799,116884.16628791155
1800,142886.60309484854
1801,126972.72824351801
1802,140080.92977211784
1803,157251.0790689798
1804,139606.2419732437
1805,138560.513436431
1806,115882.44557997752
1807,135741.90378911418
1808,129039.95414323885
1809,120189.10225737296
1810,142930.2126978987
1811,89366.67514231644
1812,101736.11009902667
1813,115907.92924456949
1814,98688.40176801424
1815,54504.41142588654
1816,100191.88095070756
1817,118275.94183416085
1818,148057.7521115284
1819,124730.30182448422
1820,64826.83340811059
1821,99226.80393376443
1822,153893.9466090364
1823,64102.209056294465
1824,134318.72206585348
1825,122279.15419537012
1826,110026.81496034372
1827,105300.46851365206
1828,142829.64097359125
1829,126128.06525125045
1830,145248.67448565224
1831,162549.5899343308
1832,42387.47590766478
1833,132657.4081705248
1834,116470.91658134821
1835,144533.03032051682
1836,124602.05391536267
1837,93589.77242750733
1838,119147.45921155643
1839,84073.36167047685
1840,164989.3631564804
1841,149394.83027460251
1842,87116.61316498127
1843,133968.97479072385
1844,149327.74770299278
1845,130587.59538415678
1846,153938.78605596832
1847,160862.3399400419
1848,46868.7206751581
1849,119187.33251370143
1850,116195.43002310897
1851,152916.00424507988
1852,131697.146812806
1853,128525.19820072297
1854,165640.00532883132
1855,136091.4097108481
1856,217250.83736405728
1857,165027.93024143585
1858,139271.32336058698
1859,117999.22789892035
1860,151984.36313077994
1861,120815.28051464052
1862,308605.94576554454
1863,304328.89254273276
1864,304328.89254273276
1865,345928.1218217632
1866,346836.58132095076
1867,256414.7985446292
1868,321020.9468922527
1869,198661.5655866997
1870,248692.21279638523
1871,258916.83157501701
1872,170309.40616842348
1873,211335.35167365635
1874,142344.6647516262
1875,209631.81584236774
1876,201289.07975759663
1877,218451.04893124872
1878,202940.55125865652
1879,131694.991455379
1880,131691.1955794655
1881,239826.20772976056
1882,243527.3791117339
1883,193269.74409548455
1884,208333.35423437785
1885,264833.0093566327
1886,321256.4702023551
1887,204533.90678850515
1888,287809.89184194925
1889,164346.81647680808
1890,130125.41431334493
1891,139232.2331587969
1892,100082.85586894765
1893,127296.94675125439
1894,122720.95897532541
1895,134989.49989672328
1896,128188.56607024619
1897,108908.79708690784
1898,107228.78792887379
1899,160616.17603015175
1900,158179.1373098836
1901,148560.89915708778
1902,146651.06032749472
1903,208253.9169874961
1904,144043.5108637552
1905,199869.68478283365
1906,153641.06070785678
1907,191411.5407507795
1908,115081.42248766059
1909,134614.9302871239
1910,123869.61221049452
1911,219329.71734522004
1912,316255.97772257944
1913,152396.95323364923
1914,69067.92074986438
1915,342589.2628683699
1916,72116.45769529603
1917,272769.21448060434
1918,134038.76364796562
1919,164467.2452659617
1920,130611.5887070144
1921,427652.3767595663
1922,335987.5925801338
1923,218507.06881157483
1924,212968.23415815164
1925,208687.46582844818
1926,400052.07123995054
1927,140732.91496733497
1928,158592.56778600486
1929,127028.49903630983
1930,127702.22123869137
1931,145299.5080562516
1932,133517.1790176606
1933,151412.9986489292
1934,182833.68374684927
1935,175428.5589198317
1936,186993.85654636545
1937,185488.79551664583
1938,172839.24165826614
1939,237539.79926907565
1940,189707.2733699392
1941,178578.3885957813
1942,181061.91133260156
1943,215804.7651942246
1944,334546.88984920015
1945,386814.156776561
1946,150876.2611455082
1947,326376.76797448343
1948,188667.67678102932
1949,224864.6518569757
1950,176549.34259907473
1951,271649.27837648045
1952,210408.3441236785
1953,173527.60450962657
1954,196513.7353292548
1955,121414.6636532619
1956,326279.4690196718
1957,150753.25575088096
1958,299785.54223100765
1959,127082.11585917545
1960,107984.50303562982
1961,119960.3067235497
1962,95569.62846399803
1963,107610.55229044186
1964,103713.35175368238
1965,146004.84758688905
1966,143418.0529719064
1967,296023.0031617981
1968,437421.429693632
1969,396174.87667670485
1970,436088.1164027416
1971,453413.5086764466
1972,358185.0452703299
1973,273110.5066555868
1974,319603.50756537705
1975,431641.7079019486
1976,261593.58169050532
1977,362211.33288438455
1978,402310.7023391511
1979,327040.9229361984
1980,190321.67551192496
1981,347334.77654263657
1982,228618.95436390222
1983,213630.93267535238
1984,165479.34868857687
1985,210322.14651077383
1986,205439.90329679352
1987,181487.48001249382
1988,180289.6632821457
1989,191970.92800276316
1990,210033.05924951122
1991,243932.2019250928
1992,216377.94526061404
1993,169944.86806368176
1994,234153.0382700246
1995,186614.59780912873
1996,258311.96137686208
1997,326759.65795164916
1998,350227.40728824184
1999,261096.1553548198
2000,318603.72363330313
2001,248430.18409421423
2002,223634.57298841517
2003,243329.03537864948
2004,261963.3487815805
2005,236647.0804187519
2006,244117.65962203415
2007,251273.0350009611
2008,221291.3167958492
2009,192320.2076085565
2010,195106.77181795324
2011,142337.38782922702
2012,181279.62723752006
2013,186502.47735990578
2014,190489.8625662252
2015,209598.95715594245
2016,190943.56142039294
2017,199147.86977701352
2018,125045.026839444
2019,132189.207297815
2020,104283.88274272234
2021,108734.65020535931
2022,173327.52211071705
2023,135143.44213708845
2024,256796.1178033534
2025,338083.0501670083
2026,176298.40939877892
2027,152360.20764945293
2028,154027.08140307348
2029,172286.14123068182
2030,283448.72016893444
2031,268325.79238000826
2032,290002.2253072079
2033,280900.99351780606
2034,165963.49637237762
2035,214524.8534258309
2036,200313.38557613883
2037,209098.56320122723
2038,323110.7690437433
2039,234277.45145141444
2040,361936.48699458246
2041,275083.82358144986
2042,211311.0191505459
2043,174254.01118334848
2044,182923.82819851252
2045,198080.8424916349
2046,134264.47417432538
2047,140418.44957644062
2048,134604.3030331411
2049,132799.86203707015
2050,192107.12512214508
2051,114434.67852764674
2052,137040.14541968156
2053,151118.32111784918
2054,92991.55724975989
2055,167931.33961328893
2056,138799.67057536417
2057,122259.70744748198
2058,230497.7208892647
2059,135805.30041764872
2060,168973.42853411008
2061,186875.83901929823
2062,133474.55001959592
2063,114323.95499642343
2064,141975.25571593674
2065,125133.9471387516
2066,186408.61525622362
2067,115503.96808389977
2068,139001.92920846515
2069,78751.54767626
2070,118102.05422750775
2071,97896.99035362758
2072,134559.0875526686
2073,139216.4834204032
2074,186500.59475505826
2075,149208.15829121554
2076,123570.97384688517
2077,156905.77377358486
2078,129991.88941561467
2079,135720.53829099698
2080,112001.74033404361
2081,121414.32379207239
2082,107320.03098805987
2083,140500.70899591985
2084,108102.42598277998
2085,120751.80886024497
2086,120179.67926443029
2087,116946.92011481622
2088,91263.0243460313
2089,78875.57271384282
2090,122356.61749148885
2091,124470.09445591213
2092,119952.62118806799
2093,117467.02344697068
2094,135397.1362124188
2095,145170.88378865868
2096,84579.25419405378
2097,104889.95151163246
2098,142608.3115598321
2099,61388.8897456899
2100,81187.28015150636
2101,121035.2456025462
2102,128063.21140905334
2103,106968.40621129415
2104,124234.28789061366
2105,114683.91629276994
2106,77176.85230767523
2107,245362.29484157034
2108,110783.70525655997
2109,108225.89311881515
2110,137361.15946916066
2111,151886.11537641555
2112,137167.7633883093
2113,126587.65324178361
2114,108188.91489553495
2115,155443.61660671834
2116,127083.53765768264
2117,142069.68598742178
2118,115594.7275410903
2119,106797.44704689227
2120,120874.50868347356
2121,103705.86714663164
2122,115306.58064610283
2123,70094.45217923161
2124,167710.6401741927
2125,132486.07284986702
2126,157265.12202281816
2127,161877.45710121596
2128,129139.32819924974
2129,105643.74360825434
2130,136917.86302356079
2131,162064.64119954928
2132,118839.82270013056
2133,134274.25818280227
2134,126772.77152223274
2135,99253.69354546176
2136,74321.42247401598
2137,111780.42004756517
2138,134907.42415282203
2139,152957.45482143972
2140,142844.21619579638
2141,153523.62476236676
2142,134018.08433549872
2143,140390.229074836
2144,155928.894002859
2145,138113.62305354755
2146,164294.4184430395
2147,119469.23554781408
2148,126054.8376154896
2149,138858.10761011718
2150,216831.42070605783
2151,129409.29255038666
2152,170705.371944801
2153,154334.0790552807
2154,102194.90718228306
2155,129046.91141263074
2156,250218.98128656912
2157,229205.5752679901
2158,238499.12346409107
2159,217014.2978485156
2160,173481.33134731595
2161,235410.92091428017
2162,455826.81090990815
2163,344423.21240696934
2164,255650.24663525829
2165,182996.88093001704
2166,141818.2912814939
2167,227859.8655575293
2168,199265.5324686442
2169,197428.57123831788
2170,220215.43716669807
2171,145896.65507245483
2172,133500.9075814674
2173,166724.29581622613
2174,235217.5082645432
2175,302011.60206629505
2176,342834.5442209171
2177,251212.60747704675
2178,205995.29705551002
2179,141458.63088002344
2180,223675.29874168683
2181,184849.1721655465
2182,221817.5527976857
2183,196538.2722750496
2184,122994.66219131867
2185,139301.50317776052
2186,141929.95351519497
2187,154576.00545539323
2188,152413.07154233768
2189,220427.50848087686
2190,80452.15519282898
2191,80818.66735027354
2192,85308.47291188514
2193,118140.4996165582
2194,103375.26971277902
2195,112833.52610394727
2196,105395.39260759685
2197,118708.61220719342
2198,162547.5728336705
2199,174956.21718738854
2200,150884.39255231668
2201,135885.71180325275
2202,216742.74429832585
2203,155283.79657329601
2204,178173.62290409196
2205,116256.02082173532
2206,132112.15977581596
2207,220446.81219522355
2208,251548.8171112973
2209,216103.59638287048
2210,129926.06149735457
2211,121815.42823221441
2212,114428.69131683304
2213,109482.46610266954
2214,111863.86475943247
2215,116389.57980387722
2216,166737.47120433333
2217,102154.60570303202
2218,64065.500422431636
2219,79456.11673528593
2220,79408.43703150892
2221,342782.574332778
2222,250247.41951722887
2223,279668.3989693059
2224,206554.59788377144
2225,114514.5738470059
2226,181136.1691644936
2227,191037.5079327924
2228,291528.97508132417
2229,232663.45447347034
2230,154619.6958376531
2231,231104.19591340426
2232,167916.57757589803
2233,167273.86971661003
2234,263842.40974908974
2235,213290.02660945617
2236,272086.10523513163
2237,345433.11381831014
2238,209871.42199583436
2239,102761.20644264435
2240,161578.09069851539
2241,165222.84211569844
2242,132596.01850828304
2243,123390.82543658394
2244,108253.14135921956
2245,124418.62739289991
2246,152758.94411646322
2247,111007.81700972961
2248,123760.5594110505
2249,124875.3314920855
2250,134406.59751801667
2251,117006.79124843242
2252,173393.3454396692
2253,156924.54791482753
2254,187156.37494590037
2255,188067.51263691974
2256,189830.94959739313
2257,210406.18911871494
2258,176910.95112765444
2259,184487.59988418056
2260,171403.45385045913
2261,191136.0682061228
2262,229472.75470168196
2263,337769.4608201304
2264,409498.02424623526
2265,179404.31198809866
2266,297702.29301998083
2267,371516.8727910972
2268,402279.4259599836
2269,144604.5130902423
2270,186510.35747204896
2271,221539.70009369458
2272,190788.0372701064
2273,168578.84740301964
2274,172710.3392573549
2275,166123.89368187753
2276,196452.25404642327
2277,178830.37075821366
2278,144676.34288537994
2279,135293.78317126285
2280,119254.37816576667
2281,163873.67062289844
2282,181446.34146835032
2283,106626.73242423566
2284,117226.51638813048
2285,150964.17672036504
2286,121521.15149683977
2287,369325.4915064182
2288,275612.26355353935
2289,384278.0323013514
2290,446294.4909689549
2291,330498.6633885946
2292,411368.70614183473
2293,452400.22185715684
2294,434647.5466240728
2295,447336.5140821582
2296,274809.19414343056
2297,325022.7837863843
2298,340232.82239767053
2299,426829.70807591896
2300,324901.63340470626
2301,281358.3833338422
2302,224826.21435238587
2303,238837.5187571826
2304,249024.62797571116
2305,178377.7092803411
2306,171125.09448154343
2307,183010.3650914749
2308,220214.8635216898
2309,287329.327504257
2310,215392.0532277507
2311,197594.12775849245
2312,163470.4018160694
2313,175221.0232227308
2314,179660.45489249544
2315,184627.03251107613
2316,178833.69502911257
2317,181995.25340006046
2318,180358.26904267204
2319,179718.87650313892
2320,205741.90855652012
2321,245158.42285936887
2322,175968.7775036372
2323,183423.55378591453
2324,171215.62480323232
2325,210360.33744838188
2326,166717.54316615625
2327,210033.05924951122
2328,223745.32982499624
2329,191386.89985655108
2330,178796.78780630897
2331,376583.8394119953
2332,401496.6307475739
2333,316449.1198827351
2334,269248.0039286538
2335,267428.4730026719
2336,325994.4581832289
2337,207446.9417604818
2338,273156.7447210232
2339,223437.43025199563
2340,392726.95971734123
2341,200283.4902810429
2342,231269.98840586538
2343,217092.21715804923
2344,226587.9227221196
2345,242871.29809981355
2346,230863.2356408908
2347,208634.8752446767
2348,238446.861346761
2349,162593.406342756
2350,291037.87369473354
2351,254871.19604527805
2352,253969.12767664014
2353,237058.37811901903
2354,134879.20920162436
2355,156901.63112574845
2356,150073.1763179136
2357,197027.1207069536
2358,199086.84174267587
2359,122892.01413625015
2360,110375.07713669089
2361,141862.80332935968
2362,282688.64367637393
2363,137378.61722802834
2364,159947.3761557193
2365,219422.32048973496
2366,212943.43361449504
2367,237825.03813076272
2368,223968.80992685244
2369,231029.76620674308
2370,175311.09800135592
2371,166197.71858707195
2372,183380.12695578244
2373,284764.2401453193
2374,319008.17616297357
2375,255768.20680484993
2376,303024.6998559534
2377,411257.7774607638
2378,142159.3041380669
2379,203962.3112137875
2380,145355.17700050364
2381,165914.1690459539
2382,201039.09590564246
2383,201316.59851067825
2384,239493.3464036464
2385,163114.59569926682
2386,134818.53399438327
2387,137398.6940599382
2388,97512.87948092888
2389,124316.87535904512
2390,152952.6175757242
2391,145825.0071548002
2392,117903.47050655237
2393,173394.4761933775
2394,150579.06895078465
2395,218970.98419447042
2396,138420.8313650538
2397,213809.55895956128
2398,143959.21413957342
2399,52030.22122416855
2400,56922.97767928709
2401,103343.92711365271
2402,140322.04559453708
2403,135516.00659654872
2404,147147.0139261359
2405,163771.66550002404
2406,142974.6802180034
2407,132374.74484509998
2408,145405.50548615586
2409,128791.94514826711
2410,166119.69259744434
2411,119489.6347858177
2412,157723.9103821879
2413,131470.65468110898
2414,141293.37155963923
2415,133106.1482384162
2416,135210.19102611454
2417,139172.19895725747
2418,132013.21725055296
2419,124082.44832667317
2420,122367.39223280331
2421,149448.95247053012
2422,113880.62238290255
2423,126705.45854835132
2424,145783.9554980726
2425,212733.09847063842
2426,127766.43286734381
2427,138076.66348581898
2428,173414.68457845866
2429,112908.43172492704
2430,129675.3090409446
2431,106096.62925150976
2432,153534.67240275608
2433,149636.85553821494
2434,140813.02584339178
2435,141961.75319235574
2436,113421.9054458795
2437,104943.68101766231
2438,127361.03193768457
2439,113298.93909215997
2440,120206.68160802654
2441,94215.42285106299
2442,101423.87668784126
2443,131272.53354390166
2444,129193.01376287537
2445,85980.928282833
2446,131957.77892605113
2447,175789.28079753078
2448,135371.0358854812
2449,113433.89153157291
2450,152554.89656784578
2451,118442.18761929547
2452,202753.66925526742
2453,97962.63428788201
2454,120146.64584914458
2455,115601.74114740442
2456,135956.2073349855
2457,130014.99493527005
2458,121350.78376796501
2459,101847.38545696055
2460,138004.79058981143
2461,119433.09838226807
2462,137807.20056821592
2463,133137.1486614063
2464,176761.36369725567
2465,145275.33990093763
2466,119526.40089091707
2467,136776.24685379464
2468,82324.94732001932
2469,75805.78346649457
2470,175972.08937800434
2471,207781.49045009425
2472,179461.3391526741
2473,121083.1305982376
2474,97689.9345476869
2475,223275.6810146849
2476,113438.32394913575
2477,127265.53342007037
2478,145369.79419300932
2479,101686.51000923867
2480,154172.5767223444
2481,128886.80956136854
2482,128798.69583773057
2483,118703.91742558121
2484,120073.94912553081
2485,122974.99823888137
2486,151093.47430630832
2487,182471.371998883
2488,163240.98813842778
2489,150174.80332671673
2490,152009.12673430797
2491,97347.47683116332
2492,185774.71026036135
2493,146177.37423199744
2494,147305.07774123727
2495,80176.1942236945
2496,274538.08876779384
2497,147158.95398804647
2498,107650.71408579385
2499,93139.47282857793
2500,124114.1016441472
2501,136389.3110080174
2502,138929.88335787965
2503,93058.58150041729
2504,171937.77058725202
2505,219619.73801809014
2506,253125.75511353652
2507,285700.1735004263
2508,252330.79289784573
2509,218048.8256689322
2510,224894.33018022697
2511,177555.01443152427
2512,203893.00229144198
2513,207078.15683292318
2514,244223.01695305397
2515,153308.6228198625
2516,164362.5946956216
2517,137466.65885761922
2518,148494.7739487291
2519,229344.42812295945
2520,216556.62873467058
2521,194452.32639588078
2522,223655.92744001938
2523,130060.40635376686
2524,142773.16505706
2525,143419.97239562715
2526,137108.7045247939
2527,125546.94561155014
2528,128321.81159347096
2529,140481.57202595356
2530,112592.89262941098
2531,248123.5488543783
2532,223383.28078508095
2533,194232.19144438973
2534,236788.89245824103
2535,336241.6067388556
2536,226504.25916782932
2537,238704.32270894983
2538,180340.20694665852
2539,189035.61908627258
2540,178138.86952317774
2541,185124.313048667
2542,163735.7451648979
2543,124585.15813362807
2544,127016.30587957322
2545,137962.0970420605
2546,129266.33812230024
2547,144154.11879313464
2548,161379.14517102728
2549,151816.91370614537
2550,257967.19969093244
2551,144170.57019093257
2552,121557.82575455487
2553,73066.8988974143
2554,109179.1369928697
2555,122991.92300487445
2556,98075.8374276929
2557,115086.5430082955
2558,166047.2837063345
2559,144570.00047580284
2560,137691.0172844511
2561,151495.82689496072
2562,123819.48249153218
2563,145054.81556405898
2564,181867.41379266302
2565,151282.2334257959
2566,159313.52938255703
2567,131975.54040005582
2568,203129.25849969624
2569,210499.28040106615
2570,125855.22551720131
2571,173444.90064420004
2572,181082.32765950836
2573,206782.82248224242
2574,293722.4502841529
2575,135864.82967931664
2576,123629.44140780169
2577,158955.8582990938
2578,82327.53282817217
2579,69160.08303922026
2580,139401.77526574538
2581,126871.04977186832
2582,130373.30700344127
2583,284458.37329749187
2584,167657.4761968367
2585,182233.22920535298
2586,219610.77650435478
2587,205440.42382309772
2588,151208.54730346112
2589,144997.5952509647
2590,211712.33833002526
2591,214455.64781132655
2592,212501.64414158973
2593,264896.1270850159
2594,173619.2271975856
2595,205493.41673015064
2596,327036.9946545758
2597,184677.6569945589
2598,271045.1172486273
2599,340957.4104689529
2600,174624.1622958657
2601,155193.1579172424
2602,79120.59452499312
2603,99047.89539755673
2604,86832.75538417792
2605,75467.60801136753
2606,149262.38566250957
2607,197568.04282186468
2608,196255.26689257985
2609,164467.47918218654
2610,118271.61372406912
2611,122087.64310923647
2612,150341.83117017272
2613,130844.72810254424
2614,129407.3190623782
2615,155831.58569258236
2616,140639.47174638332
2617,157408.73550687265
2618,216784.58993979867
2619,202810.722644669
2620,189206.3884190491
2621,182323.27041393475
2622,188732.0771386264
2623,249958.23266164833
2624,291512.64938599704
2625,306376.15203824337
2626,172829.72425118793
2627,180271.00807454772
2628,438450.2391526995
2629,588909.0036436619
2630,354204.68250096065
2631,457037.5516560485
2632,414820.05001137446
2633,321668.77410126536
2634,403518.3248790178
2635,152861.32601935553
2636,175905.30172913667
2637,192106.33353651408
2638,258580.82428492294
2639,195948.28137744017
2640,151823.01814107373
2641,103352.57980402528
2642,187662.1104739769
2643,104265.30213547926
2644,121310.33078983547
2645,103643.28611648484
2646,93203.78878168385
2647,97308.62639223046
2648,143341.18183550148
2649,144492.95008448034
2650,144624.51279540893
2651,148883.79689367014
2652,403808.331837928
2653,239467.47588080942
2654,241275.02945879067
2655,393251.7760439662
2656,304872.448018844
2657,354115.42496463965
2658,293181.0631865663
2659,314022.2138578542
2660,352795.6239836714
2661,352961.8678565996
2662,349323.75201021886
2663,269647.51673874934
2664,279461.24467763817
2665,313928.0934964899
2666,287095.04239145195
2667,169343.73028514872
2668,187755.8188366601
2669,178188.6578301333
2670,295709.96928458556
2671,192064.86915887136
2672,187960.41970135778
2673,212149.4477718415
2674,209769.0302495729
2675,178115.9585126234
2676,191667.3459531902
2677,207280.0961078878
2678,264265.8427469388
2679,265111.2846498977
2680,296596.8831514859
2681,422770.7822844866
2682,357120.0088141702
2683,534931.4310105038
2684,316042.17088615603
2685,380944.7414657866
2686,244281.65570437914
2687,336525.8789108091
2688,225689.87147608577
2689,219359.16398008374
2690,438158.37905169814
2691,188708.30437554437
2692,134612.9248004771
2693,197113.59819372295
2694,141381.58193648973
2695,192891.63420961957
2696,185913.29631268253
2697,188375.71186745595
2698,193776.54458055279
2699,174888.9287782427
2700,160724.9706284368
2701,151706.89993312588
2702,107943.99719868432
2703,148567.5875525361
2704,138395.88921638936
2705,121166.81153453863
2706,117330.49803395117
2707,125890.14419581565
2708,141642.38947956078
2709,109482.30910554845
2710,127239.4309238143
2711,302837.53010304144
2712,400065.60462876403
2713,165659.3808632327
2714,154057.65408757815
2715,167496.72079597742
2716,148502.65333913136
2717,182008.01938084443
2718,228906.92119522265
2719,160004.79271121926
2720,181019.61981894134
2721,136914.8146927364
2722,165279.24763016647
2723,149592.91244655833
2724,133112.08363803657
2725,134644.81072590072
2726,142844.04917248074
2727,186444.79052122266
2728,172735.77896651655
2729,154952.01053245887
2730,141923.47238578953
2731,128403.53589752683
2732,124376.21897746237
2733,154091.20368381505
2734,144457.6079959321
